src_id,station_name,station_file_name,historic_county,authority,station_latitude,station_longitude,station_elevation,first_year,last_year
01434,DERRYNOYD FOREST,derrynoyd-forest,londonderry,Met Office,54.802,-6.803,88.0,1972.0,1982.0
01435,LOUGH FEA,lough-fea,londonderry,Met Office,54.721,-6.815,225.0,1994.0,2024.0
01436,SOMERSET FOREST,somerset-forest,londonderry,Met Office,55.111,-6.684,43.0,1972.0,1978.0
01437,COLERAINE UNIVERSITY,coleraine-university,londonderry,Met Office,55.154,-6.678,23.0,1972.0,2003.0
01438,"CASTLEDAWSON, HILLHEAD",castledawson-hillhead,londonderry,Met Office,54.788,-6.536,30.0,1986.0,2000.0
01439,GARVAGH FOREST,garvagh-forest,londonderry,Met Office,54.984,-6.695,88.0,1972.0,1985.0
01440,MONEYDIG,moneydig,londonderry,Met Office,54.993,-6.61,34.0,1970.0,1977.0
01441,MOYOLA W WKS,moyola-w-wks,londonderry,Met Office,54.743,-6.518,17.0,1993.0,2004.0
01442,TRAAD POINT,traad-point,londonderry,Met Office,54.724,-6.515,16.0,1972.0,1972.0
01446,BALLYMONEY,ballymoney,antrim,Met Office,55.071,-6.525,55.0,1972.0,1977.0
01447,MOVANAGHER FISH FARM,movanagher-fish-farm,antrim,Met Office,54.986,-6.57,10.0,1989.0,2013.0
01448,PORTGLENONE,portglenone,antrim,Met Office,54.865,-6.458,64.0,1994.0,2024.0
01449,LISNAFILLAN,lisnafillan,antrim,Met Office,54.857,-6.326,38.0,1972.0,2005.0
01450,ALDERGROVE,aldergrove,antrim,Met Office,54.664,-6.225,63.0,1949.0,2024.0
01451,GREENMOUNT,greenmount,antrim,Met Office,54.697,-6.208,38.0,1972.0,1996.0
01452,ALTNAHINCH FILTERS,altnahinch-filters,antrim,Met Office,55.048,-6.255,213.0,1972.0,2024.0
01454,LISBURN FRIENDS SCHOOL,lisburn-friends-school,down,Met Office,54.517,-6.044,61.0,1972.0,1973.0
01456,"GARRON TOWER, ST MACNISSIS",garron-tower-st-macnissis,antrim,Met Office,55.042,-5.968,62.0,1987.0,2007.0
01457,CARNLOUGH,carnlough,antrim,Met Office,54.984,-5.993,12.0,1975.0,2005.0
01458,PARKMORE FOREST,parkmore-forest,antrim,Met Office,55.019,-6.12,235.0,1972.0,2003.0
01459,BEAGHS FOREST,beaghs-forest,antrim,Met Office,55.079,-6.181,248.0,1972.0,1974.0
01460,DUNGONNELL FILTERS NO 2,dungonnell-filters-no-2,antrim,Met Office,54.989,-6.144,268.0,1983.0,2013.0
01461,BLACK MOUNTAIN,black-mountain,antrim,Met Office,54.586,-6.024,295.0,1970.0,1972.0
01462,DIVIS MOUNTAIN,divis-mountain,antrim,Met Office,54.608,-6.009,363.0,1972.0,1986.0
01463,"BELFAST, UPPER FALLS",belfast-upper-falls,antrim,Met Office,54.578,-5.975,14.0,1989.0,1998.0
01464,"HYDE PARK, MALLUSK",hyde-park-mallusk,antrim,Met Office,54.673,-5.993,140.0,1973.0,1982.0
01465,OLDPARK FILTERS,oldpark-filters,antrim,Met Office,54.627,-5.949,58.0,1981.0,2007.0
01466,LOWTOWN NO 2,lowtown-no-2,antrim,Met Office,54.836,-6.015,271.0,1972.0,1980.0
01467,BALLYPATRICK FOREST,ballypatrick-forest,antrim,Met Office,55.181,-6.154,156.0,1972.0,2024.0
01469,"BELFAST, MALONE",belfast-malone,antrim,Met Office,54.553,-5.968,35.0,1972.0,1990.0
01470,"BELFAST, QUEENS UNIVERSITY ROOF",belfast-queens-university-roof,antrim,Met Office,54.585,-5.934,15.0,1972.0,1972.0
01471,ANDERSONSTOWN,andersonstown,antrim,Met Office,54.581,-5.996,64.0,1976.0,1979.0
01472,NEWTOWNABBEY,newtownabbey,antrim,Met Office,54.652,-5.925,32.0,1972.0,1981.0
01473,JORDANSTOWN,jordanstown,antrim,Met Office,54.688,-5.893,30.0,1981.0,1982.0
01474,"JORDANSTOWN, ROSSTULLA",jordanstown-rosstulla,antrim,Met Office,54.682,-5.886,10.0,1989.0,1996.0
01475,BELFAST NEWFORGE,belfast-newforge,down,Met Office,54.56,-5.941,36.0,1982.0,2024.0
01478,WOODBURN NORTH,woodburn-north,antrim,Met Office,54.744,-5.878,217.0,1972.0,1992.0
01479,BELMONT,belmont,antrim,Met Office,54.745,-5.776,82.0,1992.0,2005.0
01480,LARNE,larne,antrim,Met Office,54.852,-5.832,43.0,1989.0,2004.0
01481,KILROOT,kilroot,antrim,Met Office,54.732,-5.764,22.0,1972.0,1975.0
01482,KILROOT POWER STATION,kilroot-power-station,antrim,Met Office,54.727,-5.773,12.0,1975.0,1989.0
01484,BALLYLUMFORD,ballylumford,antrim,Met Office,54.843,-5.784,24.0,1972.0,1984.0
01485,NEWRY ABBEY,newry-abbey,down,Met Office,54.182,-6.334,10.0,1972.0,1976.0
01486,NEWRY S WKS,newry-s-wks,armagh,Met Office,54.16,-6.331,1.0,1977.0,1990.0
01487,NEWRY CARNBANE,newry-carnbane,down,Met Office,54.206,-6.351,8.0,1989.0,2007.0
01488,KILLOWEN,killowen,down,Met Office,54.077,-6.184,4.0,1997.0,2024.0
01489,HILLSBOROUGH,hillsborough,down,Met Office,54.453,-6.073,116.0,1972.0,2024.0
01490,HILLSBOROUGH MET OFFICE,hillsborough-met-office,down,Met Office,54.485,-6.098,38.0,1979.0,2003.0
01491,SILENT VALLEY,silent-valley,down,Met Office,54.127,-6.002,129.0,1977.0,2024.0
01492,KILKEEL,kilkeel,down,Met Office,54.058,-5.993,18.0,1970.0,1987.0
01493,MOURNE GRANGE,mourne-grange,down,Met Office,54.068,-6.042,44.0,1979.0,1983.0
01494,TRASSEY SLIEVENAMAN,trassey-slievenaman,down,Met Office,54.206,-6.006,220.0,1985.0,2024.0
01495,"BALLYKINE, ROCKVALE",ballykine-rockvale,down,Met Office,54.399,-5.93,125.0,1985.0,2004.0
01497,BRYANSFORD,bryansford,down,Met Office,54.228,-5.937,85.0,1979.0,2001.0
01498,"BELFAST, SHAWS BRIDGE",belfast-shaws-bridge,down,Met Office,54.548,-5.948,15.0,1978.0,1985.0
01499,"BELFAST, MILLTOWN",belfast-milltown,down,Met Office,54.549,-5.942,37.0,1972.0,1980.0
01500,ROSETTA,rosetta,down,Met Office,54.571,-5.919,24.0,1972.0,1979.0
01501,"BELFAST, RAVENHILL ROAD",belfast-ravenhill-road,down,Met Office,54.584,-5.91,10.0,1986.0,2023.0
01502,MURLOUGH,murlough,down,Met Office,54.245,-5.832,12.0,1972.0,2024.0
01503,TIMPANY,timpany,down,Met Office,54.363,-5.885,98.0,1972.0,1975.0
01504,KATESBRIDGE,katesbridge,down,Met Office,54.297,-6.111,91.0,1997.0,2024.0
01505,"SAINTFIELD, ROWALLANE",saintfield-rowallane,down,Met Office,54.447,-5.83,95.0,1985.0,2003.0
01506,"BELFAST, ROSEBANK",belfast-rosebank,down,Met Office,54.576,-5.868,47.0,1972.0,1982.0
01507,STORMONT CASTLE,stormont-castle,down,Met Office,54.603,-5.83,56.0,1972.0,2024.0
01508,CASTLEREAGH,castlereagh,down,Met Office,54.565,-5.871,122.0,1990.0,2024.0
01509,MAGHERALLY,magherally,down,Met Office,54.359,-6.196,97.0,1977.0,2024.0
01510,"DOWNPATRICK, KILLAVEES HOUSE",downpatrick-killavees-house,down,Met Office,54.33,-5.69,58.0,1985.0,1995.0
01511,"DOWNPATRICK, SAUL",downpatrick-saul,down,Met Office,54.346,-5.665,37.0,1991.0,1998.0
01512,DOWNPATRICK,downpatrick,down,Met Office,54.326,-5.712,26.0,1972.0,1990.0
01514,COMBER CEMETERY,comber-cemetery,down,Met Office,54.552,-5.733,11.0,1973.0,1975.0
01515,"HOLYWOOD, CROFT GARDENS",holywood-croft-gardens,down,Met Office,54.642,-5.824,35.0,1985.0,1986.0
01516,CREIGHTONS GREEN,creightons-green,down,Met Office,54.637,-5.785,119.0,1972.0,1977.0
01517,BALLYWATTICOCK,ballywatticock,down,Met Office,54.572,-5.657,6.0,1974.0,2024.0
01518,"BANGOR, RATHGAEL",bangor-rathgael,down,Met Office,54.639,-5.682,55.0,1989.0,1993.0
01519,REAGH ISLAND,reagh-island,down,Met Office,54.502,-5.648,12.0,1972.0,1972.0
01520,CROSS ISLAND,cross-island,down,Met Office,54.509,-5.64,10.0,1972.0,1972.0
01521,BANGOR HARBOUR,bangor-harbour,down,Met Office,54.664,-5.669,11.0,1993.0,2007.0
01522,"BANGOR, SEACOURT",bangor-seacourt,down,Met Office,54.668,-5.68,15.0,1975.0,1988.0
01523,HELENS BAY,helens-bay,down,Met Office,54.669,-5.748,43.0,1972.0,2024.0
01525,KILLOUGH,killough,down,Met Office,54.243,-5.638,15.0,1970.0,1998.0
01526,LOUGH COWEY,lough-cowey,down,Met Office,54.414,-5.539,10.0,1978.0,2003.0
01527,BALLYWALTER PARK,ballywalter-park,down,Met Office,54.535,-5.493,11.0,1972.0,1982.0
01528,"ANNALONG, DARRAWAY",annalong-darraway,down,Met Office,54.093,-5.922,9.0,1984.0,1989.0
01529,ORLOCK HEAD,orlock-head,down,Met Office,54.674,-5.584,35.0,2000.0,2024.0
01530,ARMAGH,armagh,armagh,Met Office,54.352,-6.65,62.0,1972.0,2024.0
01531,LOUGHGALL NO 1,loughgall-no-1,armagh,Met Office,54.408,-6.604,25.0,1972.0,1995.0
01532,ANNAGHMORE,annaghmore,armagh,Met Office,54.459,-6.603,27.0,1994.0,2008.0
01533,CASTOR BAY W WKS,castor-bay-w-wks,armagh,Met Office,54.501,-6.343,17.0,1986.0,2008.0
01534,GLENANNE NO 2,glenanne-no-2,armagh,Met Office,54.237,-6.504,161.0,1985.0,2024.0
01535,TANDRAGEE BALLYLISK,tandragee-ballylisk,armagh,Met Office,54.369,-6.427,43.0,1972.0,2002.0
01536,CAMLOUGH,camlough,armagh,Met Office,54.151,-6.409,131.0,1972.0,1974.0
01537,BESSBROOK,bessbrook,armagh,Met Office,54.194,-6.391,76.0,1972.0,1973.0
01538,PORTADOWN S WKS,portadown-s-wks,armagh,Met Office,54.438,-6.43,16.0,1972.0,1975.0
01539,BALLYNACOR S WKS,ballynacor-s-wks,armagh,Met Office,54.474,-6.41,21.0,1982.0,1983.0
01540,LURGAN CEMETERY,lurgan-cemetery,armagh,Met Office,54.449,-6.347,55.0,1972.0,1985.0
01541,LOUGH BRADAN W WKS,lough-bradan-w-wks,tyrone,Met Office,54.598,-7.602,180.0,1987.0,1998.0
01542,LOUGH BRADAN,lough-bradan,tyrone,Met Office,54.6,-7.6,169.0,1972.0,1986.0
01543,CASTLEDERG,castlederg,tyrone,Met Office,54.707,-7.577,49.0,1995.0,2024.0
01544,BARONS COURT,barons-court,tyrone,Met Office,54.696,-7.423,132.0,1985.0,2004.0
01545,BARONS COURT FOREST,barons-court-forest,tyrone,Met Office,54.705,-7.441,88.0,1972.0,1973.0
01546,"STRABANE, GLEN ROAD",strabane-glen-road,tyrone,Met Office,54.829,-7.451,60.0,1985.0,1994.0
01547,STRABANE,strabane,tyrone,Met Office,54.823,-7.453,44.0,1972.0,1983.0
01548,TIEVENNY,tievenny,tyrone,Met Office,54.724,-7.496,41.0,1974.0,1981.0
01549,CARRIGANS,carrigans,tyrone,Met Office,54.675,-7.326,113.0,1963.0,1992.0
01550,LISLAP FOREST,lislap-forest,tyrone,Met Office,54.686,-7.249,209.0,1972.0,1973.0
01551,EDENFEL,edenfel,tyrone,Met Office,54.594,-7.283,89.0,1981.0,2024.0
01552,KNOCKMANY FOREST,knockmany-forest,tyrone,Met Office,54.437,-7.173,73.0,1972.0,1973.0
01553,ALTAVEEDAN W WKS,altaveedan-w-wks,tyrone,Met Office,54.352,-7.252,175.0,1976.0,1981.0
01554,FIVEMILETOWN,fivemiletown,tyrone,Met Office,54.377,-7.319,119.0,1983.0,1996.0
01555,POMEROY FOREST,pomeroy-forest,tyrone,Met Office,54.595,-6.91,174.0,1972.0,1985.0
01556,MOYGASHEL S WKS,moygashel-s-wks,tyrone,Met Office,54.484,-6.748,52.0,1993.0,2004.0
01557,COOKSTOWN,cookstown,tyrone,Met Office,54.615,-6.738,77.0,1972.0,1995.0
01558,MOYGASHEL,moygashel,tyrone,Met Office,54.486,-6.754,65.0,1989.0,1993.0
01559,BENBURB PRIORY,benburb-priory,tyrone,Met Office,54.412,-6.744,53.0,1988.0,1991.0
01560,CALEDON,caledon,tyrone,Met Office,54.376,-6.884,52.0,1991.0,1992.0
01561,KNOCKAREVAN,knockarevan,fermanagh,Met Office,54.422,-8.087,50.0,1982.0,2004.0
01562,CORGARY,corgary,fermanagh,Met Office,54.44,-8.052,145.0,1982.0,2011.0
01563,LOUGH NAVAR FOREST,lough-navar-forest,fermanagh,Met Office,54.439,-7.901,126.0,1972.0,2024.0
01564,MARBLE ARCH CAVES,marble-arch-caves,fermanagh,Met Office,54.258,-7.813,169.0,1986.0,1991.0
01565,"MARBLE ARCH, FISH HATCHERY",marble-arch-fish-hatchery,fermanagh,Met Office,54.27,-7.81,82.0,1991.0,2005.0
01567,CASTLE ARCHDALE FOREST,castle-archdale-forest,fermanagh,Met Office,54.482,-7.709,66.0,1972.0,1994.0
01568,ST ANGELO,st-angelo,fermanagh,Met Office,54.396,-7.645,47.0,1985.0,2013.0
01569,KILLYFOLE,killyfole,fermanagh,Met Office,54.23,-7.283,87.0,1978.0,1987.0
01570,LISNASKEA CREAMERY,lisnaskea-creamery,fermanagh,Met Office,54.264,-7.477,49.0,1972.0,2000.0
01571,PUBBLE FOREST,pubble-forest,fermanagh,Met Office,54.366,-7.485,91.0,1972.0,1978.0
02515,BANK NEWTON NO 2,bank-newton-no-2,north-yorkshire,Met Office,53.976,-2.134,128.0,2006.0,2024.0
02710,THORNES PARK,thornes-park,west-yorkshire,Met Office,53.672,-1.516,35.0,2015.0,2024.0
03681,WILLOUGHTON MANOR,willoughton-manor,lincolnshire,Met Office,53.427,-0.594,46.0,2001.0,2004.0
03805,TETFORD,tetford,lincolnshire,Met Office,53.253,-0.009,59.0,1999.0,2024.0
03832,LONG BENNINGTON,long-bennington,lincolnshire,Met Office,52.973,-0.77,40.0,1999.0,2004.0
04911,NORWICH AIRPORT,norwich-airport,norfolk,Met Office,52.678,1.28,32.0,2007.0,2016.0
04934,"LINGWOOD, STRUMPSHAW HILL",lingwood-strumpshaw-hill,norfolk,Met Office,52.611,1.483,33.0,2009.0,2024.0
05100,FELSHAM,felsham,suffolk,Met Office,52.172,0.831,92.0,2018.0,2024.0
06182,CIPPENHAM S WKS,cippenham-s-wks,berkshire,Met Office,51.507,-0.643,22.0,2017.0,2024.0
06313,"CHERTSEY, ABBEY MEAD P STA",chertsey-abbey-mead-p-sta,surrey,Met Office,51.398,-0.495,12.0,2017.0,2024.0
06706,"GREENWICH, OBSERVATORY",greenwich-observatory,greater-london,Met Office,51.478,-0.003,47.0,1997.0,2004.0
07228,"RINGMER, BISHOPS LANE",ringmer-bishops-lane,east-sussex,Met Office,50.897,0.058,23.0,2016.0,2023.0
07621,LINKENHOLT POST OFFICE,linkenholt-post-office,hampshire,Met Office,51.32,-1.479,197.0,2013.0,2024.0
07786,BOYTON,boyton,wiltshire,Met Office,51.162,-2.07,87.0,1996.0,2008.0
07975,KINGSTON MAURWARD,kingston-maurward,dorset,Met Office,50.718,-2.398,73.0,2019.0,2024.0
08231,HUNTSHAM,huntsham,devon,Met Office,50.953,-3.438,237.0,2006.0,2024.0
08401,"TORQUAY, CARY GREEN",torquay-cary-green,devon,Met Office,50.461,-3.526,4.0,1912.0,1929.0
08605,"VIRGINSTOW, BEAWORTHY",virginstow-beaworthy,devon,Met Office,50.711,-4.297,147.0,2015.0,2024.0
08703,TREVINCE,trevince,cornwall,Met Office,50.219,-5.175,62.0,2020.0,2024.0
08898,LAPFORD,lapford,devon,Met Office,50.863,-3.809,146.0,2009.0,2024.0
09092,"SEAVINGTON, HURCOTT FARM",seavington-hurcott-farm,somerset,Met Office,50.941,-2.861,85.0,2008.0,2024.0
09280,WESTONZOYLAND,westonzoyland,somerset,Met Office,51.115,-2.922,3.0,2007.0,2024.0
09370,CHEDDAR P STA,cheddar-p-sta,somerset,Met Office,51.276,-2.786,16.0,1972.0,1974.0
09529,AMMERDOWN HOUSE,ammerdown-house,somerset,Met Office,51.273,-2.414,153.0,2015.0,2020.0
10165,"COVENTRY, CITY HOSPITAL",coventry-city-hospital,west-midlands,Met Office,52.414,-1.506,85.0,1911.0,1950.0
10268,"WINCHCOMBE, SUDELEY CASTLE",winchcombe-sudeley-castle,gloucestershire,Met Office,51.948,-1.954,112.0,2001.0,2024.0
11169,"TENBY, PRIORY",tenby-priory,dyfed,Met Office,51.671,-4.698,20.0,1897.0,1957.0
11256,CORGAM,corgam,dyfed,Met Office,52.223,-4.08,250.0,2018.0,2023.0
13172,"MOFFAT, BRECONSIDE",moffat-breconside,dumfriesshire,Met Office,55.306,-3.407,140.0,1995.0,1998.0
13298,BARWHILLANTY HOUSE,barwhillanty-house,kirkcudbrightshire,Met Office,55.014,-3.997,125.0,1999.0,2024.0
13343,LOGAN BOTANIC GARDEN,logan-botanic-garden,wigtownshire,Met Office,54.741,-4.958,27.0,2000.0,2024.0
14093,ACHNAGART,achnagart,ross-and-cromarty,Met Office,57.181,-5.375,15.0,2003.0,2024.0
14108,LOCHCARRON,lochcarron,ross-and-cromarty,Met Office,57.401,-5.494,32.0,1999.0,2003.0
14142,MULL: TOROSAY GARDENS,mull-torosay-gardens,argyll-in-strathclyde-region,Met Office,56.454,-5.686,8.0,1996.0,2008.0
14410,AUCKENGILL,auckengill,caithness,Met Office,58.56,-3.085,24.0,1996.0,2000.0
14444,DUNROBIN CASTLE GARDENS,dunrobin-castle-gardens,sutherland,Met Office,57.981,-3.943,6.0,2001.0,2024.0
14533,LOCHLUICHART,lochluichart,ross-and-cromarty,Met Office,57.622,-4.82,88.0,1999.0,2003.0
14686,CULDUTHEL RESR,culduthel-resr,inverness-shire,Met Office,57.441,-4.226,74.0,1951.0,1957.0
14768,CLUNY CASTLE,cluny-castle,inverness-shire,Met Office,57.019,-4.23,249.0,1997.0,1998.0
15034,BRECHIN S WKS,brechin-s-wks,angus,Met Office,56.723,-2.624,20.0,1996.0,2005.0
15045,CROMBIE COUNTRY PARK,crombie-country-park,angus,Met Office,56.554,-2.777,161.0,2002.0,2019.0
15111,ARDEONAIG OUTDOOR CENTRE,ardeonaig-outdoor-centre,perthshire-in-central-region,Met Office,56.485,-4.171,215.0,1996.0,2002.0
15217,LINTRATHEN W WKS,lintrathen-w-wks,angus,Met Office,56.671,-3.189,205.0,1997.0,1999.0
15365,"DUNBARNEY, SOUTH HILL",dunbarney-south-hill,perthshire-in-tayside-region,Met Office,56.344,-3.444,30.0,2014.0,2024.0
15381,"AUCHTERMUCHTY, ROSSIE",auchtermuchty-rossie,fife,Met Office,56.299,-3.203,75.0,1997.0,2024.0
16031,CHILLINGHAM BARNS,chillingham-barns,northumberland,Met Office,55.53,-1.918,70.0,1998.0,2024.0
16094,MUCKER BROUGHDERG,mucker-broughderg,tyrone,Met Office,54.717,-6.972,190.0,1998.0,2011.0
16579,BOULTENSTONE OUTDOOR CENTRE,boultenstone-outdoor-centre,aberdeenshire,Met Office,57.185,-2.976,300.0,1995.0,1998.0
16580,"CAIRNORRIE, DRAKEMYRE CROFT",cairnorrie-drakemyre-croft,aberdeenshire,Met Office,57.464,-2.208,154.0,1995.0,2008.0
16581,ROSEHEARTY,rosehearty,aberdeenshire,Met Office,57.698,-2.123,4.0,1995.0,2012.0
16582,BLACKLOT,blacklot,northumberland,Met Office,54.829,-2.255,415.0,1995.0,1995.0
16583,SILVERSTONE NO 2,silverstone-no-2,northamptonshire,Met Office,52.107,-1.01,106.0,1995.0,1998.0
16584,"BOLTON, SMITHILLS HALL",bolton-smithills-hall,greater-manchester,Met Office,53.603,-2.45,154.0,1995.0,2001.0
16585,GWERNOGLE,gwernogle,dyfed,Met Office,52.014,-4.154,295.0,1995.0,2000.0
16588,"GRAVESEND, BROADNESS",gravesend-broadness,kent,Met Office,51.464,0.311,3.0,1995.0,2018.0
16589,REDESDALE CAMP,redesdale-camp,northumberland,Met Office,55.285,-2.279,211.0,1996.0,2024.0
16596,TOPCLIFFE,topcliffe,north-yorkshire,Met Office,54.205,-1.39,25.0,1997.0,2024.0
16608,"LITTLEHAMPTON, TODDINGTON LANE",littlehampton-toddington-lane,west-sussex,Met Office,50.827,-0.529,3.0,1995.0,2002.0
16611,SENNYBRIDGE NO 2,sennybridge-no-2,powys-south,Met Office,52.063,-3.615,307.0,1995.0,2024.0
16612,"PRESTON, COVE HOUSE",preston-cove-house,dorset,Met Office,50.637,-2.426,44.0,2015.0,2024.0
16613,ROCKINGHAM,rockingham,northamptonshire,Met Office,52.517,-0.727,59.0,1996.0,2003.0
16706,HIGH WESTWOOD,high-westwood,durham,Met Office,54.897,-1.819,157.0,1995.0,1999.0
16725,WAINFLEET NO 2,wainfleet-no-2,lincolnshire,Met Office,53.088,0.271,3.0,1996.0,2024.0
16769,WIGGONHOLT,wiggonholt,west-sussex,Met Office,50.938,-0.494,28.0,1995.0,2024.0
16809,LONGTOWN OUTDOOR ED CENTRE,longtown-outdoor-ed-centre,hereford-and-worcester,Met Office,51.956,-2.987,172.0,2006.0,2012.0
16820,"ABERYSTWYTH, CORPORATION YARD",aberystwyth-corporation-yard,dyfed,Met Office,52.412,-4.083,4.0,1912.0,1979.0
16831,"COLWYN BAY, COUNCIL OFFICES",colwyn-bay-council-offices,clwyd,Met Office,53.295,-3.73,25.0,1908.0,1929.0
16851,MORECAMBE NO 2,morecambe-no-2,lancashire,Met Office,54.076,-2.86,7.0,1972.0,2024.0
17176,"HIGH WYCOMBE, HQAIR",high-wycombe-hqair,buckinghamshire,Met Office,51.682,-0.807,204.0,1995.0,2022.0
17177,LOUGHGALL NO 2,loughgall-no-2,armagh,Met Office,54.408,-6.592,37.0,1995.0,2015.0
17182,COPLEY,copley,durham,Met Office,54.624,-1.871,253.0,1995.0,2024.0
17183,HUNT HALL FARM,hunt-hall-farm,durham,Met Office,54.67,-2.229,370.0,1995.0,2022.0
17185,LOWTOWN,lowtown,antrim,Met Office,54.831,-6.01,213.0,1980.0,1996.0
17189,"DALL, RANNOCH SCHOOL",dall-rannoch-school,perthshire-in-tayside-region,Met Office,56.679,-4.297,230.0,1972.0,2003.0
17210,ALWEN,alwen,clwyd,Met Office,53.062,-3.554,345.0,1972.0,2024.0
17224,WIGHT: NEEDLES OLD BATTERY,wight-needles-old-battery,isle-of-wight,Met Office,50.663,-1.583,80.0,2000.0,2024.0
17292,PORTRUSH,portrush,antrim,Met Office,55.208,-6.656,8.0,1988.0,2003.0
17306,LIMAVADY LEEKE,limavady-leeke,londonderry,Met Office,54.984,-6.937,94.0,1996.0,2001.0
17309,CROSBY,crosby,merseyside,Met Office,53.497,-3.058,9.0,1983.0,2024.0
17310,"FETTERCAIRN, GLENSAUGH NO 2",fettercairn-glensaugh-no-2,kincardineshire,Met Office,56.893,-2.542,171.0,1948.0,2024.0
17314,LEEMING,leeming,north-yorkshire,Met Office,54.297,-1.533,33.0,1944.0,2024.0
17319,BALLACHULISH,ballachulish,argyll-in-highland-region,Met Office,56.678,-5.144,2.0,1996.0,2000.0
17320,STOUGHTON LODGE,stoughton-lodge,leicestershire,Met Office,52.618,-1.058,103.0,1996.0,1999.0
17336,GLEN OGLE,glen-ogle,perthshire-in-central-region,Met Office,56.423,-4.32,564.0,1996.0,2022.0
17341,BALLYGAWLEY PRIMARY SCHOOL,ballygawley-primary-school,tyrone,Met Office,54.465,-7.035,88.0,1996.0,1998.0
17342,WESTON SUPER MARE - UPHILL,weston-super-mare-uphill,somerset,Met Office,51.322,-2.971,6.0,1996.0,1998.0
17344,LOFTUS,loftus,cleveland,Met Office,54.563,-0.864,158.0,1996.0,2024.0
17347,STRABANE GRAMMAR SCHOOL,strabane-grammar-school,tyrone,Met Office,54.814,-7.452,20.0,1996.0,1998.0
18898,"BERRIEDALE, BADRINSARY",berriedale-badrinsary,caithness,Met Office,58.197,-3.499,160.0,1997.0,2001.0
18899,"HALKIRK, DALE FARM",halkirk-dale-farm,caithness,Met Office,58.459,-3.483,64.0,1997.0,2007.0
18901,"KIRRIEMUIR, ST MARYS RECTORY",kirriemuir-st-marys-rectory,angus,Met Office,56.675,-3.012,135.0,1996.0,1999.0
18902,"BUTTERSTONE, LUNANBANK",butterstone-lunanbank,perthshire-in-tayside-region,Met Office,56.59,-3.485,85.0,1996.0,1997.0
18903,SOUTH UIST RANGE,south-uist-range,western-isles,Met Office,57.358,-7.385,4.0,1996.0,2024.0
18954,"MINTLAW, BROOMBANK",mintlaw-broombank,aberdeenshire,Met Office,57.539,-1.981,35.0,1997.0,2007.0
18959,"ABERFELDY, MAINS OF MURTHLY",aberfeldy-mains-of-murthly,perthshire-in-tayside-region,Met Office,56.62,-3.837,174.0,1999.0,1999.0
18961,POMEROY PRIMARY SCHOOL,pomeroy-primary-school,tyrone,Met Office,54.594,-6.922,157.0,1997.0,1999.0
18974,TIREE,tiree,argyll-in-strathclyde-region,Met Office,56.5,-6.881,9.0,1957.0,2024.0
18979,"DALMALLY, STRONMILCHAN",dalmally-stronmilchan,argyll-in-strathclyde-region,Met Office,56.41,-4.999,55.0,1996.0,2009.0
18980,"GAIRLOCH, LONEMORE",gairloch-lonemore,ross-and-cromarty,Met Office,57.733,-5.722,50.0,1996.0,1999.0
18985,LIVINGSTON MILL,livingston-mill,west-lothian-in-lothian-region,Met Office,55.885,-3.546,108.0,1996.0,2022.0
19017,BRIGTON,brigton,wigtownshire,Met Office,55.038,-4.567,36.0,2024.0,2024.0
19144,LONDON WEATHER CENTRE,london-weather-centre,greater-london,Met Office,51.522,-0.112,43.0,1974.0,2010.0
19159,UPPER LAMBOURN,upper-lambourn,berkshire,Met Office,51.52,-1.549,142.0,1997.0,2017.0
19168,SKYE: ACHNACLOICH,skye-achnacloich,inverness-shire,Met Office,57.109,-5.982,20.0,1997.0,2003.0
19172,SKYE: LUSA,skye-lusa,western-isles,Met Office,57.257,-5.805,18.0,1997.0,2017.0
19183,"BLAIRGOWRIE, ROSEMOUNT FARM",blairgowrie-rosemount-farm,perthshire-in-tayside-region,Met Office,56.582,-3.288,56.0,1997.0,1999.0
19187,COLESHILL,coleshill,warwickshire,Met Office,52.48,-1.691,96.0,1997.0,2024.0
19188,ANDREWSFIELD,andrewsfield,essex,Met Office,51.896,0.451,87.0,1997.0,2024.0
19192,KILLYLANE,killylane,antrim,Met Office,54.817,-6.005,250.0,1997.0,2024.0
19193,CAWDOR CASTLE NO 2,cawdor-castle-no-2,nairnshire,Met Office,57.525,-3.924,60.0,1997.0,2024.0
19202,KIRKMICHAEL NO 2,kirkmichael-no-2,perthshire-in-tayside-region,Met Office,56.72,-3.52,265.0,1997.0,1998.0
19203,BRIDGEFOOT,bridgefoot,cumbria,Met Office,54.649,-3.459,49.0,1997.0,2024.0
19204,GRINGLEY-ON-THE-HILL,gringley-on-the-hill,nottinghamshire,Met Office,53.406,-0.884,68.0,1998.0,2024.0
19205,RHIWFAWR NO 2,rhiwfawr-no-2,west-glamorgan,Met Office,51.771,-3.843,241.0,1998.0,1998.0
19206,ST ATHAN,st-athan,south-glamorgan,Met Office,51.405,-3.441,49.0,1997.0,2024.0
19211,HARRIS: QUIDNISH,harris-quidnish,western-isles,Met Office,57.78,-6.897,13.0,1998.0,2024.0
19219,"BIGGAR, EAST NETHERTON",biggar-east-netherton,lanarkshire,Met Office,55.613,-3.564,200.0,1998.0,2003.0
19221,BROOKHALL,brookhall,londonderry,Met Office,55.031,-7.288,47.0,1998.0,2007.0
19222,BELFAST STRATHEARN,belfast-strathearn,down,Met Office,54.601,-5.864,31.0,1998.0,2003.0
