run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay,src_id
14/03/2025 09:52,2025-01-01,GATWICK,GREECE,ATHENS,WIZZ AIR UK LTD,A,S,17,0,0,41.176471,35.294118,11.764706,0.0,11.764706,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32,78.125,38.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,GREECE,ATHENS,WIZZ AIR UK LTD,D,S,17,0,0,0.0,47.058824,23.529412,11.764706,11.764706,5.882353,0.0,0.0,0.0,0.0,0.0,14.0,32,71.875,62.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,GREECE,SALONIKA,EASYJET UK LTD,A,S,16,0,0,18.75,25.0,25.0,18.75,0.0,6.25,0.0,0.0,6.25,0.0,0.0,43.0,13,76.923077,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,GREECE,SALONIKA,EASYJET UK LTD,D,S,16,0,0,0.0,37.5,37.5,6.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13,100.0,4.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ICELAND,AKUREYRI,EASYJET UK LTD,A,S,8,0,0,62.5,12.5,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,22.0,9,100.0,2.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ICELAND,AKUREYRI,EASYJET UK LTD,D,S,8,0,0,0.0,50.0,25.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,29.0,9,100.0,2.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ICELAND,KEFLAVIK,EASYJET UK LTD,A,S,25,0,1,19.230769,38.461538,19.230769,3.846154,7.692308,7.692308,0.0,0.0,0.0,0.0,3.846154,13.0,44,75.0,20.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ICELAND,KEFLAVIK,EASYJET UK LTD,D,S,25,0,1,0.0,50.0,34.615385,0.0,7.692308,3.846154,0.0,0.0,0.0,0.0,3.846154,8.0,44,90.909091,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ICELAND,KEFLAVIK,ICELANDAIR,A,S,31,0,0,6.451613,48.387097,25.806452,6.451613,3.225806,6.451613,3.225806,0.0,0.0,0.0,0.0,12.0,19,84.210526,11.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ICELAND,KEFLAVIK,ICELANDAIR,D,S,30,0,1,0.0,25.806452,45.16129,6.451613,6.451613,9.677419,3.225806,0.0,0.0,0.0,3.225806,20.0,19,89.473684,10.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ICELAND,KEFLAVIK,TUI AIRWAYS LTD,A,C,9,0,0,22.222222,22.222222,22.222222,11.111111,22.222222,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9,66.666667,69.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ICELAND,KEFLAVIK,TUI AIRWAYS LTD,D,C,9,0,0,0.0,22.222222,55.555556,11.111111,0.0,11.111111,0.0,0.0,0.0,0.0,0.0,13.0,9,66.666667,70.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,IRISH REPUBLIC,CORK,RYANAIR,A,S,30,0,1,48.387097,32.258065,3.225806,3.225806,3.225806,0.0,6.451613,0.0,0.0,0.0,3.225806,14.0,30,90.322581,5.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,IRISH REPUBLIC,CORK,RYANAIR,D,S,30,0,1,0.0,45.16129,29.032258,6.451613,3.225806,6.451613,6.451613,0.0,0.0,0.0,3.225806,21.0,30,77.419355,13.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,IRISH REPUBLIC,DUBLIN,AER LINGUS,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,91.525424,3.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,IRISH REPUBLIC,DUBLIN,AER LINGUS,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,82.20339,10.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,IRISH REPUBLIC,DUBLIN,RYANAIR,A,S,254,0,3,36.964981,40.856031,10.894942,3.501946,3.501946,3.11284,0.0,0.0,0.0,0.0,1.167315,6.0,241,91.836735,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,IRISH REPUBLIC,DUBLIN,RYANAIR,D,S,255,0,2,1.167315,47.081712,29.961089,6.614786,6.614786,7.003891,0.77821,0.0,0.0,0.0,0.77821,13.0,241,81.22449,12.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,IRISH REPUBLIC,SHANNON,RYANAIR,A,S,31,0,0,16.129032,61.290323,9.677419,0.0,9.677419,0.0,3.225806,0.0,0.0,0.0,0.0,9.0,31,96.774194,4.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,IRISH REPUBLIC,SHANNON,RYANAIR,D,S,31,0,0,0.0,32.258065,48.387097,6.451613,6.451613,3.225806,3.225806,0.0,0.0,0.0,0.0,15.0,31,87.096774,7.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,BOLOGNA,EASYJET UK LTD,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,55.555556,20.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,BOLOGNA,EASYJET UK LTD,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,55.555556,10.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,BOLZANO,SKYALPS,A,S,10,0,0,0.0,20.0,20.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,BOLZANO,SKYALPS,D,S,10,0,0,0.0,30.0,40.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,CATANIA (FONTANAROSSA),EASYJET UK LTD,A,S,10,0,0,30.0,20.0,20.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,11,63.636364,20.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,CATANIA (FONTANAROSSA),EASYJET UK LTD,D,S,10,0,0,0.0,50.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11,90.909091,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,FLORENCE,VUELING AIRLINES,A,S,54,0,1,47.272727,29.090909,14.545455,1.818182,3.636364,0.0,1.818182,0.0,0.0,0.0,1.818182,6.0,47,87.5,5.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,FLORENCE,VUELING AIRLINES,D,S,54,0,1,5.454545,60.0,20.0,5.454545,5.454545,0.0,1.818182,0.0,0.0,0.0,1.818182,8.0,47,77.083333,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,BERGAMO,EASYJET UK LTD,A,S,5,0,0,0.0,20.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7,85.714286,7.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,BERGAMO,EASYJET UK LTD,D,S,5,0,0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7,85.714286,5.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,MILAN (LINATE),BA CITYFLYER LTD,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,12.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,MILAN (LINATE),EASYJET UK LTD,A,S,20,0,0,10.0,25.0,45.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17,70.588235,14.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,MILAN (LINATE),EASYJET UK LTD,D,S,20,0,0,0.0,25.0,50.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17,94.117647,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,MILAN (MALPENSA),EASYJET UK LTD,A,S,94,0,0,22.340426,36.170213,23.404255,11.702128,2.12766,3.191489,1.06383,0.0,0.0,0.0,0.0,9.0,78,78.205128,14.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,MILAN (MALPENSA),EASYJET UK LTD,D,S,93,0,0,0.0,46.236559,32.258065,6.451613,10.752688,4.301075,0.0,0.0,0.0,0.0,0.0,13.0,78,78.205128,13.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,MILAN (MALPENSA),WIZZ AIR MALTA,A,S,61,0,0,39.344262,32.786885,13.114754,1.639344,9.836066,0.0,3.278689,0.0,0.0,0.0,0.0,10.0,55,54.545455,29.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,MILAN (MALPENSA),WIZZ AIR MALTA,D,S,61,0,0,0.0,36.065574,29.508197,13.114754,11.47541,6.557377,3.278689,0.0,0.0,0.0,0.0,20.0,54,49.090909,32.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,MILAN (MALPENSA),WIZZ AIR UK LTD,A,S,14,0,0,35.714286,28.571429,14.285714,7.142857,7.142857,7.142857,0.0,0.0,0.0,0.0,0.0,13.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,MILAN (MALPENSA),WIZZ AIR UK LTD,D,S,14,0,0,0.0,78.571429,7.142857,7.142857,0.0,7.142857,0.0,0.0,0.0,0.0,0.0,8.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,NAPLES,EASYJET UK LTD,A,S,28,0,0,32.142857,28.571429,14.285714,17.857143,3.571429,3.571429,0.0,0.0,0.0,0.0,0.0,9.0,28,78.571429,9.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,NAPLES,EASYJET UK LTD,D,S,28,0,0,0.0,39.285714,42.857143,10.714286,7.142857,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28,82.142857,8.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,NAPLES,WIZZ AIR MALTA,A,S,23,0,0,52.173913,17.391304,4.347826,8.695652,13.043478,0.0,4.347826,0.0,0.0,0.0,0.0,14.0,14,85.714286,5.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,NAPLES,WIZZ AIR MALTA,D,S,23,0,0,0.0,39.130435,21.73913,8.695652,13.043478,13.043478,4.347826,0.0,0.0,0.0,0.0,25.0,14,78.571429,11.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,PISA,EASYJET UK LTD,A,S,23,0,0,8.695652,26.086957,43.478261,4.347826,4.347826,8.695652,0.0,4.347826,0.0,0.0,0.0,21.0,20,80.0,16.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,PISA,EASYJET UK LTD,D,S,23,0,0,0.0,34.782609,43.478261,4.347826,8.695652,4.347826,4.347826,0.0,0.0,0.0,0.0,20.0,20,75.0,8.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,ROME (FIUMICINO),EASYJET UK LTD,A,S,56,0,0,14.285714,33.928571,23.214286,12.5,8.928571,7.142857,0.0,0.0,0.0,0.0,0.0,15.0,47,70.212766,17.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,ROME (FIUMICINO),EASYJET UK LTD,D,S,56,0,0,0.0,48.214286,23.214286,12.5,7.142857,8.928571,0.0,0.0,0.0,0.0,0.0,13.0,47,85.106383,7.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,ROME (FIUMICINO),VUELING AIRLINES,A,S,49,0,0,38.77551,42.857143,10.204082,2.040816,6.122449,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41,92.682927,5.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,ROME (FIUMICINO),VUELING AIRLINES,D,S,49,0,0,4.081633,59.183673,20.408163,10.204082,2.040816,2.040816,2.040816,0.0,0.0,0.0,0.0,9.0,41,90.243902,24.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,ROME (FIUMICINO),WIZZ AIR MALTA,A,S,76,0,0,47.368421,23.684211,18.421053,5.263158,2.631579,2.631579,0.0,0.0,0.0,0.0,0.0,6.0,61,86.885246,8.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,ROME (FIUMICINO),WIZZ AIR MALTA,D,S,76,0,0,1.315789,42.105263,26.315789,17.105263,10.526316,1.315789,1.315789,0.0,0.0,0.0,0.0,13.0,61,77.419355,12.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,TURIN,BA EUROFLYER LTD DBA BRITISH AIRWAYS,A,S,35,0,0,14.285714,28.571429,8.571429,14.285714,14.285714,14.285714,2.857143,2.857143,0.0,0.0,0.0,33.0,38,55.263158,22.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,TURIN,BA EUROFLYER LTD DBA BRITISH AIRWAYS,D,S,35,0,0,0.0,17.142857,40.0,17.142857,11.428571,11.428571,2.857143,0.0,0.0,0.0,0.0,27.0,38,78.947368,12.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,TURIN,EASYJET UK LTD,A,S,25,0,0,16.0,20.0,32.0,16.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,28,64.285714,16.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,TURIN,EASYJET UK LTD,D,S,25,0,0,0.0,44.0,36.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28,78.571429,11.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,TURIN,JET2.COM LTD,A,C,4,0,0,0.0,50.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,4,75.0,16.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,TURIN,JET2.COM LTD,D,C,4,0,0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,27.0,4,100.0,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,TURIN,TUI AIRWAYS LTD,A,C,8,0,0,12.5,0.0,0.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,50.0,8,12.5,45.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,TURIN,TUI AIRWAYS LTD,D,C,8,0,0,0.0,0.0,75.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,21.0,8,50.0,21.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VENICE,EASYJET UK LTD,A,S,30,0,1,32.258065,22.580645,22.580645,3.225806,9.677419,3.225806,3.225806,0.0,0.0,0.0,3.225806,15.0,44,76.086957,11.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VENICE,EASYJET UK LTD,D,S,30,0,1,0.0,25.806452,35.483871,25.806452,3.225806,0.0,6.451613,0.0,0.0,0.0,3.225806,20.0,44,81.818182,9.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VENICE,WIZZ AIR MALTA,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,84.0,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VENICE,WIZZ AIR MALTA,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,80.0,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VERONA VILLAFRANCA,BA EUROFLYER LTD DBA BRITISH AIRWAYS,A,S,23,0,0,26.086957,30.434783,17.391304,8.695652,13.043478,4.347826,0.0,0.0,0.0,0.0,0.0,12.0,27,85.185185,8.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VERONA VILLAFRANCA,BA EUROFLYER LTD DBA BRITISH AIRWAYS,D,S,23,0,0,0.0,34.782609,34.782609,13.043478,8.695652,8.695652,0.0,0.0,0.0,0.0,0.0,17.0,27,81.481481,9.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VERONA VILLAFRANCA,EASYJET UK LTD,A,S,12,0,0,0.0,33.333333,16.666667,16.666667,16.666667,16.666667,0.0,0.0,0.0,0.0,0.0,27.0,11,58.333333,10.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VERONA VILLAFRANCA,EASYJET UK LTD,D,S,12,0,0,0.0,16.666667,50.0,8.333333,25.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12,100.0,4.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VERONA VILLAFRANCA,TUI AIRWAYS LTD,A,C,4,0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4,25.0,42.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,ITALY,VERONA VILLAFRANCA,TUI AIRWAYS LTD,D,C,4,0,0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4,25.0,36.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,MALTA,MALTA,AIR MALTA,A,S,31,0,0,48.387097,22.580645,19.354839,3.225806,3.225806,0.0,3.225806,0.0,0.0,0.0,0.0,8.0,31,93.548387,5.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,MALTA,MALTA,AIR MALTA,D,S,31,0,0,3.225806,70.967742,16.129032,6.451613,0.0,0.0,0.0,3.225806,0.0,0.0,0.0,8.0,31,80.645161,9.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,MALTA,MALTA,BA EUROFLYER LTD DBA BRITISH AIRWAYS,A,S,27,0,0,14.814815,25.925926,22.222222,7.407407,22.222222,0.0,3.703704,3.703704,0.0,0.0,0.0,26.0,26,84.615385,46.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,MALTA,MALTA,BA EUROFLYER LTD DBA BRITISH AIRWAYS,D,S,27,0,0,0.0,25.925926,44.444444,3.703704,11.111111,11.111111,0.0,3.703704,0.0,0.0,0.0,24.0,26,80.769231,17.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,MALTA,MALTA,EASYJET UK LTD,A,S,24,0,0,16.666667,20.833333,20.833333,20.833333,16.666667,4.166667,0.0,0.0,0.0,0.0,0.0,17.0,24,70.833333,10.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,MALTA,MALTA,EASYJET UK LTD,D,S,23,0,0,0.0,43.478261,21.73913,30.434783,4.347826,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24,91.666667,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NETHERLANDS,AMSTERDAM,BA EUROFLYER LTD DBA BRITISH AIRWAYS,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,78.205128,12.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NETHERLANDS,AMSTERDAM,BA EUROFLYER LTD DBA BRITISH AIRWAYS,D,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,82.051282,10.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NETHERLANDS,AMSTERDAM,EASYJET EUROPE,A,S,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,NETHERLANDS,AMSTERDAM,EASYJET UK LTD,A,S,122,0,1,12.195122,31.707317,21.95122,9.756098,8.130081,10.569106,1.626016,2.439024,0.813008,0.0,0.813008,28.0,132,76.865672,11.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NETHERLANDS,AMSTERDAM,EASYJET UK LTD,D,S,122,0,1,0.0,27.642276,38.211382,14.634146,10.569106,6.504065,0.813008,0.813008,0.0,0.0,0.813008,18.0,133,82.706767,13.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NETHERLANDS,EINDHOVEN,WIZZ AIR,A,S,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,190.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,BERGEN,NORWEGIAN AIR SHUTTLE,A,S,36,0,2,5.263158,31.578947,23.684211,13.157895,15.789474,5.263158,0.0,0.0,0.0,0.0,5.263158,16.0,45,71.111111,20.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,BERGEN,NORWEGIAN AIR SHUTTLE,D,S,36,0,2,0.0,34.210526,21.052632,13.157895,13.157895,13.157895,0.0,0.0,0.0,0.0,5.263158,21.0,45,73.333333,20.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,EVENES,NORWEGIAN AIR SHUTTLE,A,S,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,EVENES,NORWEGIAN AIR SHUTTLE,D,S,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,OSLO (GARDERMOEN),NORWEGIAN AIR SHUTTLE,A,S,75,0,0,24.0,32.0,13.333333,8.0,10.666667,8.0,2.666667,1.333333,0.0,0.0,0.0,22.0,77,76.623377,12.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,OSLO (GARDERMOEN),NORWEGIAN AIR SHUTTLE,D,S,74,0,0,2.702703,45.945946,16.216216,4.054054,16.216216,10.810811,2.702703,1.351351,0.0,0.0,0.0,25.0,77,75.324675,14.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,OSLO (GARDERMOEN),TUI AIRWAYS LTD,A,C,4,0,0,0.0,25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4,0.0,39.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,OSLO (GARDERMOEN),TUI AIRWAYS LTD,D,C,4,0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,75.0,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,STAVANGER,NORWEGIAN AIR SHUTTLE,A,S,20,0,0,15.0,25.0,30.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,23,86.956522,7.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,STAVANGER,NORWEGIAN AIR SHUTTLE,D,S,20,0,0,0.0,40.0,25.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,23,86.956522,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,TROMSOE,EASYJET UK LTD,A,S,9,0,0,0.0,11.111111,0.0,44.444444,44.444444,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,TROMSOE,EASYJET UK LTD,D,S,9,0,0,0.0,55.555556,33.333333,0.0,11.111111,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,TROMSOE,NORWEGIAN AIR SHUTTLE,A,S,18,0,0,33.333333,22.222222,22.222222,5.555556,5.555556,5.555556,0.0,5.555556,0.0,0.0,0.0,24.0,12,66.666667,35.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,TROMSOE,NORWEGIAN AIR SHUTTLE,D,S,18,0,0,0.0,38.888889,27.777778,11.111111,11.111111,5.555556,0.0,5.555556,0.0,0.0,0.0,29.0,12,75.0,32.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,TRONDHEIM (VAERNES),NORWEGIAN AIR SHUTTLE,A,S,9,0,0,0.0,22.222222,33.333333,0.0,22.222222,0.0,11.111111,11.111111,0.0,0.0,0.0,48.0,8,50.0,14.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,NORWAY,TRONDHEIM (VAERNES),NORWEGIAN AIR SHUTTLE,D,S,9,0,0,0.0,33.333333,11.111111,11.111111,0.0,22.222222,11.111111,11.111111,0.0,0.0,0.0,61.0,8,62.5,12.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,PORTUGAL(EXCLUDING MADEIRA),FARO,BA EUROFLYER LTD DBA BRITISH AIRWAYS,A,S,44,0,0,15.909091,31.818182,25.0,6.818182,9.090909,9.090909,2.272727,0.0,0.0,0.0,0.0,17.0,37,83.783784,11.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,PORTUGAL(EXCLUDING MADEIRA),FARO,BA EUROFLYER LTD DBA BRITISH AIRWAYS,D,S,42,0,0,0.0,26.190476,38.095238,14.285714,11.904762,7.142857,2.380952,0.0,0.0,0.0,0.0,20.0,37,78.378378,10.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,PORTUGAL(EXCLUDING MADEIRA),FARO,EASYJET UK LTD,A,S,39,0,0,17.948718,43.589744,17.948718,7.692308,7.692308,5.128205,0.0,0.0,0.0,0.0,0.0,10.0,37,83.783784,6.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,PORTUGAL(EXCLUDING MADEIRA),FARO,EASYJET UK LTD,D,S,39,0,0,0.0,64.102564,23.076923,5.128205,7.692308,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37,89.189189,5.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,A,S,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,PORTUGAL(EXCLUDING MADEIRA),LISBON,AIR PORTUGAL,A,S,54,0,0,1.851852,31.481481,35.185185,12.962963,9.259259,9.259259,0.0,0.0,0.0,0.0,0.0,16.0,53,79.245283,12.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,PORTUGAL(EXCLUDING MADEIRA),LISBON,AIR PORTUGAL,D,S,55,0,0,0.0,23.636364,34.545455,16.363636,10.909091,12.727273,1.818182,0.0,0.0,0.0,0.0,24.0,53,71.698113,15.0,00725
14/03/2025 09:52,2025-01-01,GATWICK,PORTUGAL(EXCLUDING MADEIRA),LISBON,EASYJET EUROPE,A,S,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,,00725
14/03/2025 09:52,2025-01-01,GATWICK,PORTUGAL(EXCLUDING MADEIRA),LISBON,EASYJET EUROPE,D,S,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0.0,,00725
