Conventions,G,BADC-CSV,1
1999-01-20 18:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,5.5,6.9,84.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-20 18:04:00,9556.0,NA,NA
1999-01-20 20:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,4.9,5.7,90.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-20 20:03:00,9437.0,NA,NA
1999-01-20 21:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,5.1,6.3,85.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-20 21:03:00,9377.0,NA,NA
1999-01-20 22:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,4.7,5.9,85.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-20 22:09:00,9311.0,NA,NA
1999-01-20 23:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,4.5,5.4,89.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-20 23:03:00,9257.0,NA,NA
1999-01-21 00:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.6,5.1,93.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 00:03:00,9197.0,NA,NA
1999-01-21 01:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4.1,4.3,96.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 01:10:00,9130.0,NA,NA
1999-01-21 02:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,3.5,3.8,96.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 02:06:00,9074.0,NA,NA
1999-01-21 04:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.3,-0.1,95.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 04:06:00,8954.0,NA,NA
1999-01-21 05:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 05:05:00,8895.0,NA,NA
1999-01-21 07:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.5,1.6,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 07:03:00,8777.0,NA,NA
1999-01-21 08:00:00,03534,WMO,SYNOP,1,593,1011,4,6,300.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.4,0.7,98.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 08:03:00,8717.0,NA,NA
1999-01-21 09:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1.8,2.0,96.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 09:12:00,8648.0,NA,NA
1999-01-21 10:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,3.2,4.0,90.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 10:02:00,8598.0,NA,NA
1999-01-21 11:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,3.5,5.5,79.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 11:02:00,8538.0,NA,NA
1999-01-21 12:00:00,03534,WMO,SYNOP,1,593,1011,4,6,290.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,3.2,5.8,73.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 12:03:00,8477.0,NA,NA
1999-01-21 13:00:00,03534,WMO,SYNOP,1,593,1011,4,6,290.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,1.9,5.4,66.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 13:03:00,8417.0,NA,NA
1999-01-21 14:00:00,03534,WMO,SYNOP,1,593,1011,4,6,290.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,0.5,4.8,60.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 14:03:00,8357.0,NA,NA
1999-01-21 15:00:00,03534,WMO,SYNOP,1,593,1011,4,6,290.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,1.2,4.9,64.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 16:27:00,8213.0,NA,NA
1999-01-21 16:00:00,03534,WMO,SYNOP,1,593,1011,4,6,270.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,1.5,4.7,67.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 16:58:00,8182.0,NA,NA
1999-01-21 17:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.9,3.0,88.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 17:13:00,8167.0,NA,NA
1999-01-21 19:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.9,-0.7,95.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 19:07:00,8053.0,NA,NA
1999-01-21 20:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 20:03:00,7997.0,NA,NA
1999-01-21 21:00:00,03534,WMO,SYNOP,1,593,1011,4,6,280.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.4,-0.2,97.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 21:06:00,7934.0,NA,NA
1999-01-21 22:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,-0.4,-0.3,97.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 22:06:00,7874.0,NA,NA
1999-01-21 23:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,-1.6,-1.5,98.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-21 23:02:00,7818.0,NA,NA
1999-01-22 00:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3,-2.5,-2.4,95.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 00:06:00,7754.0,NA,NA
1999-01-22 01:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.0,-4.2,-4.1,94.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 01:03:00,7697.0,NA,NA
1999-01-22 02:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8,-4.1,-3.9,94.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 02:13:00,7627.0,NA,NA
1999-01-22 03:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,1999-01-22 03:06:00,7574.0,NA,NA
1999-01-22 04:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,1999-01-22 04:12:00,7508.0,NA,NA
1999-01-22 05:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.1,-4.3,-4.2,93.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 05:05:00,7455.0,NA,NA
1999-01-22 06:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.8,-5.1,-4.9,93.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 06:03:00,7397.0,NA,NA
1999-01-22 07:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.2,-5.5,-5.3,92.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 07:03:00,7337.0,NA,NA
1999-01-22 08:00:00,03534,WMO,SYNOP,1,593,1011,4,6,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.1,-6.4,-6.2,91.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 08:10:00,7270.0,NA,NA
1999-01-22 09:00:00,03534,WMO,SYNOP,1,593,1011,4,6,170.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8,-4.0,-3.9,94.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 09:10:00,7210.0,NA,NA
1999-01-22 10:00:00,03534,WMO,SYNOP,1,593,1011,4,6,120.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,-2.4,-2.2,95.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 10:03:00,7157.0,NA,NA
1999-01-22 11:00:00,03534,WMO,SYNOP,1,593,1011,4,6,160.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,-0.4,0.0,96.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 11:03:00,7097.0,NA,NA
1999-01-22 12:00:00,03534,WMO,SYNOP,1,593,1011,4,6,170.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.0,0.4,93.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 12:02:00,7038.0,NA,NA
1999-01-22 13:00:00,03534,WMO,SYNOP,1,593,1011,4,6,140.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.8,0.9,98.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 13:03:00,6977.0,NA,NA
1999-01-22 14:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0.4,1.0,94.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 14:02:00,6918.0,NA,NA
1999-01-22 15:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,-0.2,0.1,96.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 15:03:00,6857.0,NA,NA
1999-01-22 16:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.0,0.1,97.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 16:16:00,6784.0,NA,NA
1999-01-22 17:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.3,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 17:03:00,6737.0,NA,NA
1999-01-22 18:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.0,0.1,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 18:03:00,6677.0,NA,NA
